Customer ID,Frequency,Monetary,Last_Order,Order_Num,Recency,R,F,M,Segment
CUST1414,13,7274,ORD097467,97467,2533,4,4,4,Champions
CUST1415,9,4803,ORD091568,91568,8432,2,2,2,Promising
CUST1416,12,8996,ORD092380,92380,7620,3,3,5,Loyal
CUST1417,14,8435,ORD088741,88741,11259,2,4,4,At Risk
CUST1418,10,7547,ORD095054,95054,4946,3,2,4,Potential Loyalists
CUST1419,11,6760,ORD093681,93681,6319,3,3,3,Loyal
CUST1420,16,11420,ORD093991,93991,6009,3,5,5,Loyal
CUST1421,10,7808,ORD092763,92763,7237,3,2,4,Potential Loyalists
CUST1422,12,8421,ORD092672,92672,7328,3,3,4,Loyal
CUST1423,14,8693,ORD093605,93605,6395,3,4,5,Loyal
CUST1424,11,6965,ORD092212,92212,7788,3,3,3,Loyal
CUST1425,11,4542,ORD082745,82745,17255,1,3,2,At Risk
CUST1426,9,6434,ORD091945,91945,8055,3,2,3,Potential Loyalists
CUST1427,9,6552,ORD090931,90931,9069,2,2,3,Hibernating
CUST1428,17,13840,ORD095341,95341,4659,4,5,5,Champions
CUST1429,7,3951,ORD097067,97067,2933,4,1,1,New Customers
CUST1430,17,9916,ORD075127,75127,24873,1,5,5,At Risk
CUST1431,17,9475,ORD078632,78632,21368,1,5,5,At Risk
CUST1432,11,7176,ORD073643,73643,26357,1,3,4,At Risk
CUST1433,5,2784,ORD077668,77668,22332,1,1,1,Lost
CUST1434,9,4786,ORD093807,93807,6193,3,2,2,Promising
CUST1435,12,6780,ORD099302,99302,698,5,3,3,Loyal
CUST1436,7,4376,ORD099937,99937,63,5,1,1,New Customers
CUST1437,6,3740,ORD093570,93570,6430,3,1,1,Promising
CUST1438,10,6476,ORD051172,51172,48828,1,2,3,Hibernating
CUST1439,15,7056,ORD096485,96485,3515,4,5,4,Champions
CUST1440,13,6341,ORD081545,81545,18455,1,4,3,At Risk
CUST1441,8,3140,ORD097437,97437,2563,4,1,1,New Customers
CUST1442,7,6340,ORD093806,93806,6194,3,1,3,Promising
CUST1443,12,7680,ORD079899,79899,20101,1,3,4,At Risk
CUST1444,10,6009,ORD098760,98760,1240,5,2,3,New Customers
CUST1445,8,5543,ORD095137,95137,4863,3,1,2,Promising
CUST1446,12,7756,ORD085881,85881,14119,2,3,4,At Risk
CUST1447,13,11317,ORD096494,96494,3506,4,4,5,Champions
CUST1448,14,9229,ORD098890,98890,1110,5,4,5,Champions
CUST1449,12,7030,ORD099843,99843,157,5,3,4,Loyal
CUST1450,12,6390,ORD093993,93993,6007,3,3,3,Loyal
CUST1451,13,7894,ORD083475,83475,16525,1,4,4,At Risk
CUST1452,7,4096,ORD066438,66438,33562,1,1,1,Lost
CUST1453,13,7662,ORD088420,88420,11580,2,4,4,At Risk
CUST1454,8,6979,ORD080196,80196,19804,1,1,3,Hibernating
CUST1455,13,6517,ORD097236,97236,2764,4,4,3,Loyal
CUST1456,6,3525,ORD063763,63763,36237,1,1,1,Lost
CUST1457,13,7387,ORD097709,97709,2291,4,4,4,Champions
CUST1458,12,8986,ORD098601,98601,1399,5,3,5,Loyal
CUST1459,12,7865,ORD099768,99768,232,5,3,4,Loyal
CUST1460,14,9270,ORD097822,97822,2178,4,4,5,Champions
CUST1461,15,8454,ORD095180,95180,4820,3,5,4,Loyal
CUST1462,11,6856,ORD097859,97859,2141,4,3,3,Loyal
CUST1463,11,6430,ORD099336,99336,664,5,3,3,Loyal
CUST1464,5,4188,ORD050044,50044,49956,1,1,1,Lost
CUST1465,5,2264,ORD097780,97780,2220,4,1,1,New Customers
CUST1466,14,6965,ORD098233,98233,1767,5,4,3,Loyal
CUST1467,8,4621,ORD097552,97552,2448,4,1,2,New Customers
CUST1468,8,5159,ORD084209,84209,15791,1,1,2,Lost
CUST1469,12,4805,ORD098150,98150,1850,5,3,2,Loyal
CUST1470,12,5944,ORD093690,93690,6310,3,3,3,Loyal
CUST1471,15,8446,ORD097700,97700,2300,4,5,4,Champions
CUST1472,15,9390,ORD074856,74856,25144,1,5,5,At Risk
CUST1473,11,6563,ORD099114,99114,886,5,3,3,Loyal
CUST1474,17,6497,ORD098370,98370,1630,5,5,3,Loyal
CUST1475,13,7058,ORD097423,97423,2577,4,4,4,Champions
CUST1476,14,7806,ORD095276,95276,4724,3,4,4,Loyal
CUST1477,14,10430,ORD090673,90673,9327,2,4,5,At Risk
CUST1478,16,8783,ORD099497,99497,503,5,5,5,Champions
CUST1479,12,6618,ORD083043,83043,16957,1,3,3,At Risk
CUST1480,18,12617,ORD095611,95611,4389,4,5,5,Champions
CUST1481,12,9721,ORD092254,92254,7746,3,3,5,Loyal
CUST1482,8,3911,ORD084475,84475,15525,1,1,1,Lost
CUST1483,15,9521,ORD096198,96198,3802,4,5,5,Champions
CUST1484,12,5910,ORD086668,86668,13332,2,3,3,At Risk
CUST1485,9,7671,ORD079786,79786,20214,1,2,4,Hibernating
CUST1486,15,8116,ORD096319,96319,3681,4,5,4,Champions
CUST1487,9,5124,ORD099088,99088,912,5,2,2,New Customers
CUST1488,12,7160,ORD099467,99467,533,5,3,4,Loyal
CUST1489,12,6383,ORD096015,96015,3985,4,3,3,Loyal
CUST1490,13,8711,ORD091980,91980,8020,3,4,5,Loyal
CUST1491,15,10023,ORD096858,96858,3142,4,5,5,Champions
CUST1492,5,2039,ORD099245,99245,755,5,1,1,New Customers
CUST1493,13,8436,ORD092777,92777,7223,3,4,4,Loyal
CUST1494,18,10300,ORD084097,84097,15903,1,5,5,At Risk
CUST1495,4,2110,ORD071156,71156,28844,1,1,1,Lost
CUST1496,16,9692,ORD096537,96537,3463,4,5,5,Champions
CUST1497,8,7005,ORD082949,82949,17051,1,1,4,Hibernating
CUST1498,13,8361,ORD096794,96794,3206,4,4,4,Champions
CUST1499,8,2472,ORD085553,85553,14447,2,1,1,Promising
CUST1500,15,8992,ORD089734,89734,10266,2,5,5,At Risk
CUST1501,12,6858,ORD079768,79768,20232,1,3,3,At Risk
CUST1502,9,5469,ORD093420,93420,6580,3,2,2,Promising
CUST1503,4,1778,ORD083914,83914,16086,1,1,1,Lost
CUST1504,10,7706,ORD094615,94615,5385,3,2,4,Potential Loyalists
CUST1505,12,6181,ORD097565,97565,2435,4,3,3,Loyal
CUST1506,9,6090,ORD090687,90687,9313,2,2,3,Hibernating
CUST1507,14,7874,ORD099643,99643,357,5,4,4,Champions
CUST1508,14,6812,ORD097549,97549,2451,4,4,3,Loyal
CUST1509,9,6264,ORD083469,83469,16531,1,2,3,Hibernating
CUST1510,17,9152,ORD094738,94738,5262,3,5,5,Loyal
CUST1511,12,6792,ORD099043,99043,957,5,3,3,Loyal
CUST1512,9,6336,ORD079531,79531,20469,1,2,3,Hibernating
CUST1513,9,5198,ORD084512,84512,15488,1,2,2,Promising
CUST1514,12,6600,ORD098054,98054,1946,5,3,3,Loyal
CUST1515,14,7710,ORD099890,99890,110,5,4,4,Champions
CUST1516,7,3640,ORD095940,95940,4060,4,1,1,New Customers
CUST1517,15,9176,ORD087831,87831,12169,2,5,5,At Risk
CUST1518,8,8095,ORD092574,92574,7426,3,1,4,Promising
CUST1519,13,5543,ORD095405,95405,4595,4,4,2,Loyal
CUST1520,6,4235,ORD088162,88162,11838,2,1,1,Promising
CUST1521,7,3114,ORD090034,90034,9966,2,1,1,Promising
CUST1522,12,6326,ORD098751,98751,1249,5,3,3,Loyal
CUST1523,7,3819,ORD083772,83772,16228,1,1,1,Lost
CUST1524,15,5441,ORD086955,86955,13045,2,5,2,At Risk
CUST1525,18,12866,ORD098246,98246,1754,5,5,5,Champions
CUST1526,10,6077,ORD099475,99475,525,5,2,3,New Customers
CUST1527,8,4416,ORD094852,94852,5148,3,1,1,Promising
CUST1528,12,6734,ORD081900,81900,18100,1,3,3,At Risk
CUST1529,10,6144,ORD087219,87219,12781,2,2,3,Hibernating
CUST1530,11,7695,ORD074755,74755,25245,1,3,4,At Risk
CUST1531,10,6603,ORD087121,87121,12879,2,2,3,Hibernating
CUST1532,14,6777,ORD094866,94866,5134,3,4,3,Loyal
CUST1533,11,7789,ORD091201,91201,8799,2,3,4,At Risk
CUST1534,10,6616,ORD080956,80956,19044,1,2,3,Hibernating
CUST1535,16,9763,ORD099756,99756,244,5,5,5,Champions
CUST1536,5,1070,ORD048898,48898,51102,1,1,1,Lost
CUST1537,8,3756,ORD094373,94373,5627,3,1,1,Promising
CUST1538,9,5475,ORD098527,98527,1473,5,2,2,New Customers
CUST1539,11,7138,ORD086397,86397,13603,2,3,4,At Risk
CUST1540,14,9419,ORD096719,96719,3281,4,4,5,Champions
CUST1541,9,5193,ORD093813,93813,6187,3,2,2,Promising
CUST1542,10,4409,ORD092028,92028,7972,3,2,1,Promising
CUST1543,17,9136,ORD097839,97839,2161,4,5,5,Champions
CUST1544,10,6801,ORD097620,97620,2380,4,2,3,New Customers
CUST1545,12,8353,ORD092640,92640,7360,3,3,4,Loyal
CUST1546,16,9591,ORD099830,99830,170,5,5,5,Champions
CUST1547,9,7613,ORD095967,95967,4033,4,2,4,New Customers
CUST1548,11,4924,ORD081342,81342,18658,1,3,2,At Risk
CUST1549,17,8203,ORD099722,99722,278,5,5,4,Champions
CUST1550,17,8453,ORD095706,95706,4294,4,5,4,Champions
CUST1551,8,6581,ORD090143,90143,9857,2,1,3,Hibernating
CUST1552,8,5145,ORD084191,84191,15809,1,1,2,Lost
CUST1553,10,6114,ORD084648,84648,15352,1,2,3,Hibernating
CUST1554,12,5229,ORD098584,98584,1416,5,3,2,Loyal
CUST1555,14,10784,ORD090958,90958,9042,2,4,5,At Risk
CUST1556,8,3774,ORD058223,58223,41777,1,1,1,Lost
CUST1557,9,4373,ORD099974,99974,26,5,2,1,New Customers
CUST1558,9,3321,ORD077321,77321,22679,1,2,1,Promising
CUST1559,5,3423,ORD096010,96010,3990,4,1,1,New Customers
CUST1560,8,5389,ORD077304,77304,22696,1,1,2,Lost
CUST1561,4,3325,ORD069206,69206,30794,1,1,1,Lost
CUST1562,9,5115,ORD098996,98996,1004,5,2,2,New Customers
CUST1563,7,3345,ORD074962,74962,25038,1,1,1,Lost
CUST1564,11,8640,ORD099391,99391,609,5,3,5,Loyal
CUST1565,7,3605,ORD091654,91654,8346,2,1,1,Promising
CUST1566,12,7391,ORD095550,95550,4450,4,3,4,Loyal
CUST1567,9,6306,ORD091122,91122,8878,2,2,3,Hibernating
CUST1568,7,3985,ORD099116,99116,884,5,1,1,New Customers
CUST1569,12,6855,ORD095680,95680,4320,4,3,3,Loyal
CUST1570,10,5292,ORD094597,94597,5403,3,2,2,Promising
CUST1571,11,4701,ORD098490,98490,1510,5,3,2,Loyal
CUST1572,15,10893,ORD088140,88140,11860,2,5,5,At Risk
CUST1573,9,6335,ORD094214,94214,5786,3,2,3,Potential Loyalists
CUST1574,8,5275,ORD099383,99383,617,5,1,2,New Customers
CUST1575,10,6268,ORD084811,84811,15189,1,2,3,Hibernating
CUST1576,13,7172,ORD094858,94858,5142,3,4,4,Loyal
CUST1577,13,7785,ORD095920,95920,4080,4,4,4,Champions
CUST1578,8,5426,ORD099137,99137,863,5,1,2,New Customers
CUST1579,8,4308,ORD084710,84710,15290,1,1,1,Lost
CUST1580,8,5878,ORD099065,99065,935,5,1,3,New Customers
CUST1581,12,4148,ORD098313,98313,1687,5,3,1,Loyal
CUST1582,7,4078,ORD081548,81548,18452,1,1,1,Lost
CUST1583,9,4502,ORD074933,74933,25067,1,2,2,Promising
CUST1584,9,5790,ORD076128,76128,23872,1,2,3,Hibernating
CUST1585,15,8762,ORD096642,96642,3358,4,5,5,Champions
CUST1586,12,7656,ORD096609,96609,3391,4,3,4,Loyal
CUST1587,12,8929,ORD095216,95216,4784,3,3,5,Loyal
CUST1588,8,5493,ORD092910,92910,7090,3,1,2,Promising
CUST1589,9,4239,ORD096652,96652,3348,4,2,1,New Customers
CUST1590,14,9332,ORD098076,98076,1924,5,4,5,Champions
CUST1591,15,10150,ORD098894,98894,1106,5,5,5,Champions
CUST1592,7,5114,ORD093342,93342,6658,3,1,2,Promising
CUST1593,10,5170,ORD090089,90089,9911,2,2,2,Promising
CUST1594,10,8056,ORD097647,97647,2353,4,2,4,New Customers
CUST1595,12,5367,ORD091886,91886,8114,3,3,2,Loyal
CUST1596,15,10264,ORD098559,98559,1441,5,5,5,Champions
CUST1597,7,2386,ORD093269,93269,6731,3,1,1,Promising
CUST1598,8,4832,ORD065844,65844,34156,1,1,2,Lost
CUST1599,10,7623,ORD094060,94060,5940,3,2,4,Potential Loyalists
CUST1600,11,4545,ORD094400,94400,5600,3,3,2,Loyal
CUST1601,10,5880,ORD090907,90907,9093,2,2,3,Hibernating
CUST1602,7,3678,ORD091564,91564,8436,2,1,1,Promising
CUST1603,10,3700,ORD091851,91851,8149,3,2,1,Promising
CUST1604,6,4579,ORD094604,94604,5396,3,1,2,Promising
CUST1605,20,16185,ORD096878,96878,3122,4,5,5,Champions
CUST1606,15,9298,ORD075890,75890,24110,1,5,5,At Risk
CUST1607,12,8156,ORD099622,99622,378,5,3,4,Loyal
CUST1608,10,5221,ORD084602,84602,15398,1,2,2,Promising
CUST1609,16,8476,ORD095450,95450,4550,4,5,4,Champions
CUST1610,12,8379,ORD096059,96059,3941,4,3,4,Loyal
CUST1611,9,8692,ORD094300,94300,5700,3,2,5,Potential Loyalists
CUST1612,15,5876,ORD088625,88625,11375,2,5,3,At Risk
CUST1613,17,10803,ORD098451,98451,1549,5,5,5,Champions
CUST1614,10,3910,ORD098501,98501,1499,5,2,1,New Customers
CUST1615,13,9602,ORD091759,91759,8241,3,4,5,Loyal
CUST1616,11,5728,ORD097367,97367,2633,4,3,2,Loyal
CUST1617,10,5294,ORD090549,90549,9451,2,2,2,Promising
CUST1618,13,7682,ORD083252,83252,16748,1,4,4,At Risk
CUST1619,9,6486,ORD088695,88695,11305,2,2,3,Hibernating
CUST1620,10,5925,ORD094002,94002,5998,3,2,3,Potential Loyalists
CUST1621,9,3881,ORD097726,97726,2274,4,2,1,New Customers
CUST1622,6,3414,ORD087166,87166,12834,2,1,1,Promising
CUST1623,14,8345,ORD094924,94924,5076,3,4,4,Loyal
CUST1624,5,2687,ORD072445,72445,27555,1,1,1,Lost
CUST1625,11,7428,ORD080935,80935,19065,1,3,4,At Risk
CUST1626,6,3685,ORD096889,96889,3111,4,1,1,New Customers
CUST1627,11,6730,ORD096680,96680,3320,4,3,3,Loyal
CUST1628,5,2084,ORD072357,72357,27643,1,1,1,Lost
CUST1629,6,3446,ORD089305,89305,10695,2,1,1,Promising
CUST1630,11,7593,ORD091413,91413,8587,2,3,4,At Risk
CUST1631,4,3644,ORD077540,77540,22460,1,1,1,Lost
CUST1632,10,5562,ORD085516,85516,14484,2,2,2,Promising
CUST1633,8,3336,ORD093480,93480,6520,3,1,1,Promising
CUST1634,11,5938,ORD088665,88665,11335,2,3,3,At Risk
CUST1635,8,5597,ORD089287,89287,10713,2,1,2,Promising
CUST1636,6,3017,ORD097383,97383,2617,4,1,1,New Customers
CUST1637,12,8364,ORD098241,98241,1759,5,3,4,Loyal
CUST1638,17,9792,ORD094459,94459,5541,3,5,5,Loyal
CUST1639,10,5598,ORD097817,97817,2183,4,2,2,New Customers
CUST1640,15,9021,ORD096635,96635,3365,4,5,5,Champions
CUST1641,7,5326,ORD091240,91240,8760,2,1,2,Promising
CUST1642,10,7138,ORD090251,90251,9749,2,2,4,Hibernating
CUST1643,9,5295,ORD099178,99178,822,5,2,2,New Customers
CUST1644,15,8269,ORD084243,84243,15757,1,5,4,At Risk
CUST1645,16,9489,ORD092163,92163,7837,3,5,5,Loyal
CUST1646,15,5694,ORD096155,96155,3845,4,5,2,Loyal
CUST1647,12,5169,ORD095476,95476,4524,4,3,2,Loyal
CUST1648,10,6335,ORD095373,95373,4627,4,2,3,New Customers
CUST1649,11,7109,ORD099341,99341,659,5,3,4,Loyal
CUST1650,9,4580,ORD095322,95322,4678,4,2,2,New Customers
CUST1651,14,8622,ORD092330,92330,7670,3,4,5,Loyal
CUST1652,12,5376,ORD099846,99846,154,5,3,2,Loyal
CUST1653,12,6351,ORD094833,94833,5167,3,3,3,Loyal
CUST1654,10,6408,ORD091514,91514,8486,2,2,3,Hibernating
CUST1655,11,6470,ORD097774,97774,2226,4,3,3,Loyal
CUST1656,8,5178,ORD068123,68123,31877,1,1,2,Lost
CUST1657,16,8647,ORD090975,90975,9025,2,5,5,At Risk
CUST1658,10,6487,ORD098838,98838,1162,5,2,3,New Customers
CUST1659,14,9051,ORD092784,92784,7216,3,4,5,Loyal
CUST1660,7,3334,ORD057818,57818,42182,1,1,1,Lost
CUST1661,10,4496,ORD091641,91641,8359,2,2,2,Promising
CUST1662,11,7311,ORD086953,86953,13047,2,3,4,At Risk
CUST1663,8,4977,ORD094389,94389,5611,3,1,2,Promising
CUST1664,10,5644,ORD080433,80433,19567,1,2,2,Promising
CUST1665,14,8787,ORD092834,92834,7166,3,4,5,Loyal
CUST1666,8,5070,ORD088205,88205,11795,2,1,2,Promising
CUST1667,13,7264,ORD097717,97717,2283,4,4,4,Champions
CUST1668,11,9678,ORD087714,87714,12286,2,3,5,At Risk
CUST1669,11,4762,ORD098228,98228,1772,5,3,2,Loyal
CUST1670,11,6228,ORD081191,81191,18809,1,3,3,At Risk
CUST1671,7,5578,ORD098645,98645,1355,5,1,2,New Customers
CUST1672,19,10410,ORD083278,83278,16722,1,5,5,At Risk
CUST1673,7,3886,ORD098070,98070,1930,5,1,1,New Customers
CUST1674,12,7331,ORD097037,97037,2963,4,3,4,Loyal
CUST1675,8,5482,ORD089056,89056,10944,2,1,2,Promising
CUST1676,6,1802,ORD099967,99967,33,5,1,1,New Customers
CUST1677,6,2870,ORD099997,99997,3,5,1,1,New Customers
CUST1678,6,1827,ORD093932,93932,6068,3,1,1,Promising
CUST1679,12,5728,ORD090194,90194,9806,2,3,2,At Risk
CUST1680,17,9924,ORD099792,99792,208,5,5,5,Champions
CUST1681,10,5570,ORD094632,94632,5368,3,2,2,Promising
CUST1682,12,9487,ORD082306,82306,17694,1,3,5,At Risk
CUST1683,9,5327,ORD084929,84929,15071,1,2,2,Promising
CUST1684,13,8389,ORD098589,98589,1411,5,4,4,Champions
CUST1685,14,6921,ORD083016,83016,16984,1,4,3,At Risk
CUST1686,13,7120,ORD090455,90455,9545,2,4,4,At Risk
CUST1687,13,8152,ORD089789,89789,10211,2,4,4,At Risk
CUST1688,13,7016,ORD084951,84951,15049,1,4,4,At Risk
CUST1689,10,4887,ORD098184,98184,1816,5,2,2,New Customers
CUST1690,14,8795,ORD097275,97275,2725,4,4,5,Champions
CUST1691,8,2718,ORD085221,85221,14779,1,1,1,Lost
CUST1692,11,6728,ORD095499,95499,4501,4,3,3,Loyal
CUST1693,11,5651,ORD077203,77203,22797,1,3,2,At Risk
CUST1694,7,3597,ORD082828,82828,17172,1,1,1,Lost
CUST1695,8,4488,ORD077264,77264,22736,1,1,1,Lost
CUST1696,9,6633,ORD086969,86969,13031,2,2,3,Hibernating
CUST1697,12,5744,ORD098489,98489,1511,5,3,2,Loyal
CUST1698,12,6993,ORD098914,98914,1086,5,3,3,Loyal
CUST1699,13,9279,ORD098632,98632,1368,5,4,5,Champions
CUST1700,6,5192,ORD092210,92210,7790,3,1,2,Promising
CUST1701,10,10503,ORD093842,93842,6158,3,2,5,Potential Loyalists
CUST1702,13,10257,ORD099831,99831,169,5,4,5,Champions
CUST1703,10,7560,ORD095571,95571,4429,4,2,4,New Customers
CUST1704,8,4322,ORD090012,90012,9988,2,1,1,Promising
CUST1705,10,4410,ORD092474,92474,7526,3,2,1,Promising
CUST1706,10,5744,ORD058289,58289,41711,1,2,2,Promising
CUST1707,10,5545,ORD091797,91797,8203,3,2,2,Promising
CUST1708,11,7876,ORD077840,77840,22160,1,3,4,At Risk
CUST1709,12,6939,ORD084015,84015,15985,1,3,3,At Risk
CUST1710,14,9693,ORD095191,95191,4809,3,4,5,Loyal
CUST1711,9,4216,ORD092676,92676,7324,3,2,1,Promising
CUST1712,9,5086,ORD091174,91174,8826,2,2,2,Promising
CUST1713,12,8110,ORD097578,97578,2422,4,3,4,Loyal
CUST1714,15,9087,ORD097306,97306,2694,4,5,5,Champions
CUST1715,14,6616,ORD094673,94673,5327,3,4,3,Loyal
CUST1716,13,8546,ORD086752,86752,13248,2,4,4,At Risk
CUST1717,11,7124,ORD086652,86652,13348,2,3,4,At Risk
CUST1718,15,10478,ORD096197,96197,3803,4,5,5,Champions
CUST1719,12,7817,ORD096176,96176,3824,4,3,4,Loyal
CUST1720,8,4955,ORD090450,90450,9550,2,1,2,Promising
CUST1721,12,6298,ORD091817,91817,8183,3,3,3,Loyal
CUST1722,10,5265,ORD081115,81115,18885,1,2,2,Promising
CUST1723,10,6957,ORD092031,92031,7969,3,2,3,Potential Loyalists
CUST1724,12,6152,ORD089025,89025,10975,2,3,3,At Risk
CUST1725,13,7933,ORD092643,92643,7357,3,4,4,Loyal
CUST1726,7,4778,ORD089426,89426,10574,2,1,2,Promising
CUST1727,12,5516,ORD099359,99359,641,5,3,2,Loyal
CUST1728,12,7811,ORD088783,88783,11217,2,3,4,At Risk
CUST1729,10,6062,ORD076624,76624,23376,1,2,3,Hibernating
CUST1730,8,4149,ORD091250,91250,8750,2,1,1,Promising
CUST1731,7,3804,ORD094375,94375,5625,3,1,1,Promising
CUST1732,14,5459,ORD089910,89910,10090,2,4,2,At Risk
CUST1733,11,6445,ORD097998,97998,2002,5,3,3,Loyal
CUST1734,14,7847,ORD097033,97033,2967,4,4,4,Champions
CUST1735,11,6824,ORD098402,98402,1598,5,3,3,Loyal
CUST1736,6,2764,ORD084041,84041,15959,1,1,1,Lost
CUST1737,10,7664,ORD080212,80212,19788,1,2,4,Hibernating
CUST1738,15,7575,ORD096054,96054,3946,4,5,4,Champions
CUST1739,12,8169,ORD099865,99865,135,5,3,4,Loyal
CUST1740,10,4784,ORD096967,96967,3033,4,2,2,New Customers
CUST1741,15,8070,ORD093359,93359,6641,3,5,4,Loyal
CUST1742,12,5708,ORD099847,99847,153,5,3,2,Loyal
CUST1743,12,6171,ORD099753,99753,247,5,3,3,Loyal
CUST1744,12,8785,ORD095086,95086,4914,3,3,5,Loyal
CUST1745,16,11312,ORD093255,93255,6745,3,5,5,Loyal
CUST1746,11,6119,ORD096251,96251,3749,4,3,3,Loyal
CUST1747,10,5626,ORD086820,86820,13180,2,2,2,Promising
CUST1748,12,7796,ORD082876,82876,17124,1,3,4,At Risk
CUST1749,12,9183,ORD091125,91125,8875,2,3,5,At Risk
CUST1750,10,4562,ORD098861,98861,1139,5,2,2,New Customers
CUST1751,10,5398,ORD094275,94275,5725,3,2,2,Promising
CUST1752,12,6699,ORD096026,96026,3974,4,3,3,Loyal
CUST1753,17,11083,ORD095778,95778,4222,4,5,5,Champions
CUST1754,8,2667,ORD092823,92823,7177,3,1,1,Promising
CUST1755,8,3308,ORD084662,84662,15338,1,1,1,Lost
CUST1756,13,8033,ORD080700,80700,19300,1,4,4,At Risk
CUST1757,12,5943,ORD099416,99416,584,5,3,3,Loyal
CUST1758,8,6865,ORD098552,98552,1448,5,1,3,New Customers
CUST1759,10,7438,ORD090208,90208,9792,2,2,4,Hibernating
CUST1760,13,8935,ORD082948,82948,17052,1,4,5,At Risk
CUST1761,12,9152,ORD095795,95795,4205,4,3,5,Loyal
CUST1762,10,8079,ORD086908,86908,13092,2,2,4,Hibernating
CUST1763,5,3728,ORD095812,95812,4188,4,1,1,New Customers
CUST1764,13,6736,ORD098271,98271,1729,5,4,3,Loyal
CUST1765,11,7935,ORD097711,97711,2289,4,3,4,Loyal
CUST1766,6,3854,ORD084946,84946,15054,1,1,1,Lost
CUST1767,7,4210,ORD097072,97072,2928,4,1,1,New Customers
CUST1768,15,8862,ORD091489,91489,8511,2,5,5,At Risk
CUST1769,15,7568,ORD088547,88547,11453,2,5,4,At Risk
CUST1770,13,8282,ORD095179,95179,4821,3,4,4,Loyal
CUST1771,13,8116,ORD086262,86262,13738,2,4,4,At Risk
CUST1772,12,7038,ORD097156,97156,2844,4,3,4,Loyal
CUST1773,15,11406,ORD095109,95109,4891,3,5,5,Loyal
CUST1774,11,6347,ORD083194,83194,16806,1,3,3,At Risk
CUST1775,12,5017,ORD094204,94204,5796,3,3,2,Loyal
CUST1776,8,4587,ORD095942,95942,4058,4,1,2,New Customers
CUST1777,15,7893,ORD093308,93308,6692,3,5,4,Loyal
CUST1778,8,4754,ORD097912,97912,2088,4,1,2,New Customers
CUST1779,10,7386,ORD091109,91109,8891,2,2,4,Hibernating
CUST1780,8,4061,ORD088366,88366,11634,2,1,1,Promising
CUST1781,13,11052,ORD092448,92448,7552,3,4,5,Loyal
CUST1782,16,9828,ORD089847,89847,10153,2,5,5,At Risk
CUST1783,12,7771,ORD093366,93366,6634,3,3,4,Loyal
CUST1784,6,3694,ORD082342,82342,17658,1,1,1,Lost
CUST1785,11,8348,ORD092455,92455,7545,3,3,4,Loyal
CUST1786,12,7703,ORD080801,80801,19199,1,3,4,At Risk
CUST1787,13,8990,ORD085437,85437,14563,1,4,5,At Risk
CUST1788,8,2177,ORD096529,96529,3471,4,1,1,New Customers
CUST1789,7,2769,ORD088019,88019,11981,2,1,1,Promising
CUST1790,8,3457,ORD089830,89830,10170,2,1,1,Promising
CUST1791,7,6169,ORD099109,99109,891,5,1,3,New Customers
CUST1792,3,3890,ORD065741,65741,34259,1,1,1,Lost
CUST1793,8,3650,ORD093387,93387,6613,3,1,1,Promising
CUST1794,11,5864,ORD096963,96963,3037,4,3,3,Loyal
CUST1795,13,10229,ORD084956,84956,15044,1,4,5,At Risk
CUST1796,8,3367,ORD070952,70952,29048,1,1,1,Lost
CUST1797,9,8468,ORD056043,56043,43957,1,2,4,Hibernating
CUST1798,11,7751,ORD099206,99206,794,5,3,4,Loyal
CUST1799,8,2866,ORD085474,85474,14526,2,1,1,Promising
CUST1800,12,5614,ORD095922,95922,4078,4,3,2,Loyal
CUST1801,8,6150,ORD098548,98548,1452,5,1,3,New Customers
CUST1802,13,6397,ORD079712,79712,20288,1,4,3,At Risk
CUST1803,7,4300,ORD089731,89731,10269,2,1,1,Promising
CUST1804,9,4840,ORD074808,74808,25192,1,2,2,Promising
CUST1805,13,7027,ORD096565,96565,3435,4,4,4,Champions
CUST1806,8,4944,ORD074441,74441,25559,1,1,2,Lost
CUST1807,19,12961,ORD095656,95656,4344,4,5,5,Champions
CUST1808,13,8105,ORD095554,95554,4446,4,4,4,Champions
CUST1809,7,3053,ORD083279,83279,16721,1,1,1,Lost
CUST1810,10,8619,ORD082051,82051,17949,1,2,5,Hibernating
CUST1811,9,7475,ORD098138,98138,1862,5,2,4,New Customers
CUST1812,9,5082,ORD094516,94516,5484,3,2,2,Promising
CUST1813,14,5442,ORD091023,91023,8977,2,4,2,At Risk
CUST1814,10,6485,ORD089620,89620,10380,2,2,3,Hibernating
CUST1815,8,4565,ORD098446,98446,1554,5,1,2,New Customers
CUST1816,9,3700,ORD089602,89602,10398,2,2,1,Promising
CUST1817,13,6860,ORD094359,94359,5641,3,4,3,Loyal
CUST1818,10,5028,ORD083198,83198,16802,1,2,2,Promising
CUST1819,17,9503,ORD096419,96419,3581,4,5,5,Champions
CUST1820,14,8652,ORD093371,93371,6629,3,4,5,Loyal
CUST1821,10,5357,ORD097006,97006,2994,4,2,2,New Customers
CUST1822,15,6044,ORD097946,97946,2054,4,5,3,Loyal
CUST1823,6,3755,ORD086400,86400,13600,2,1,1,Promising
CUST1824,14,9434,ORD099488,99488,512,5,4,5,Champions
CUST1825,15,7931,ORD099951,99951,49,5,5,4,Champions
CUST1826,12,9564,ORD088455,88455,11545,2,3,5,At Risk
CUST1827,12,7335,ORD099286,99286,714,5,3,4,Loyal
