Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,Hour,Delay_Flag,Refund_Flag,Delivery_Tier,Order_Segment,Hour_Bucket
ORD000189,CUST3167,Swiggy Instamart,06:29.5,51,Fruits & Vegetables,68,"Not fresh, disappointed.",2,Yes,Yes,6,1,1,Very Late,Low,Off-Peak
ORD000190,CUST8744,JioMart,25:29.5,30,Personal Care,1304,Excellent experience!,5,No,No,25,0,0,On-Time,Premium,Off-Peak
ORD000191,CUST4981,Blinkit,58:29.5,23,Personal Care,662,Very satisfied with the service.,5,No,No,58,0,0,On-Time,High,Off-Peak
ORD000192,CUST8749,Swiggy Instamart,28:29.5,26,Snacks,290,"Not fresh, disappointed.",2,No,Yes,28,0,1,On-Time,Medium,Off-Peak
ORD000193,CUST7669,Blinkit,04:29.5,14,Fruits & Vegetables,195,"Very late delivery, not happy.",2,No,Yes,4,0,1,Express,Low,Off-Peak
ORD000194,CUST4119,Blinkit,15:29.5,28,Personal Care,1017,Packaging could be better.,3,No,No,15,0,0,On-Time,Premium,Off-Peak
ORD000195,CUST2545,JioMart,13:29.5,25,Snacks,418,Quick and reliable!,5,No,No,13,0,0,On-Time,Medium,Lunch
ORD000196,CUST2588,Swiggy Instamart,31:29.5,29,Grocery,800,Items missing from order.,2,No,Yes,31,0,1,On-Time,High,Off-Peak
ORD000197,CUST8062,JioMart,57:29.5,38,Snacks,435,"Horrible experience, never ordering again.",1,No,Yes,57,0,1,Slow,Medium,Off-Peak
ORD000198,CUST6804,JioMart,07:29.5,33,Fruits & Vegetables,408,Quick and reliable!,5,No,No,7,0,0,On-Time,Medium,Morning
ORD000199,CUST7939,Swiggy Instamart,24:29.5,18,Personal Care,827,"Fast delivery, great service!",5,No,No,24,0,0,Express,High,Off-Peak
ORD000200,CUST7735,Blinkit,27:29.5,20,Beverages,786,Excellent experience!,5,No,No,27,0,0,Express,High,Off-Peak
ORD000201,CUST8651,Blinkit,48:29.5,32,Beverages,788,Quick and reliable!,5,No,No,48,0,0,On-Time,High,Off-Peak
ORD000202,CUST1887,Swiggy Instamart,23:29.5,34,Dairy,661,"Fast delivery, great service!",5,No,No,23,0,0,On-Time,High,Off-Peak
ORD000203,CUST2612,Blinkit,37:29.5,29,Beverages,492,Good quality products.,4,No,No,37,0,0,On-Time,Medium,Off-Peak
ORD000204,CUST1993,Swiggy Instamart,30:29.5,35,Fruits & Vegetables,245,Delivery person was rude.,2,No,Yes,30,0,1,On-Time,Medium,Off-Peak
ORD000205,CUST7596,Swiggy Instamart,45:29.5,31,Beverages,245,"Very late delivery, not happy.",2,No,Yes,45,0,1,On-Time,Medium,Off-Peak
ORD000206,CUST6559,JioMart,05:29.5,31,Personal Care,1634,"Horrible experience, never ordering again.",1,No,Yes,5,0,1,On-Time,Premium,Off-Peak
ORD000207,CUST2790,Swiggy Instamart,29:29.5,38,Beverages,174,Good quality products.,4,No,No,29,0,0,Slow,Low,Off-Peak
ORD000208,CUST5073,JioMart,36:29.5,49,Dairy,619,Items missing from order.,2,Yes,Yes,36,1,1,Slow,High,Off-Peak
ORD000209,CUST4139,Blinkit,05:29.5,32,Fruits & Vegetables,499,Very satisfied with the service.,5,No,No,5,0,0,On-Time,Medium,Off-Peak
ORD000210,CUST4116,Blinkit,58:29.5,60,Beverages,936,Excellent experience!,5,Yes,No,58,1,0,Very Late,High,Off-Peak
ORD000211,CUST9786,Blinkit,45:29.5,31,Dairy,722,"Horrible experience, never ordering again.",1,No,Yes,45,0,1,On-Time,High,Off-Peak
ORD000212,CUST8350,Blinkit,52:29.5,31,Beverages,470,"Horrible experience, never ordering again.",1,No,Yes,52,0,1,On-Time,Medium,Off-Peak
ORD000213,CUST3296,JioMart,29:29.5,49,Grocery,316,"Fast delivery, great service!",5,Yes,No,29,1,0,Slow,Medium,Off-Peak
ORD000214,CUST7912,Blinkit,15:29.5,28,Dairy,226,Delivery person was rude.,2,No,Yes,15,0,1,On-Time,Medium,Off-Peak
ORD000215,CUST4006,Swiggy Instamart,07:29.5,11,Grocery,585,Delivery person was rude.,2,No,Yes,7,0,1,Express,High,Morning
ORD000216,CUST5563,Swiggy Instamart,31:29.5,19,Fruits & Vegetables,690,"Horrible experience, never ordering again.",1,No,Yes,31,0,1,Express,High,Off-Peak
ORD000217,CUST8579,Swiggy Instamart,37:29.5,39,Fruits & Vegetables,288,Wrong item delivered.,1,No,Yes,37,0,1,Slow,Medium,Off-Peak
ORD000218,CUST5092,JioMart,37:29.5,34,Snacks,491,Wrong item delivered.,1,No,Yes,37,0,1,On-Time,Medium,Off-Peak
ORD000219,CUST2235,Blinkit,40:29.5,20,Beverages,576,"Very late delivery, not happy.",2,No,Yes,40,0,1,Express,High,Off-Peak
ORD000220,CUST8260,Blinkit,46:29.5,10,Grocery,608,"Fast delivery, great service!",5,No,No,46,0,0,Express,High,Off-Peak
ORD000221,CUST2604,Blinkit,24:29.5,26,Personal Care,413,Packaging could be better.,3,No,No,24,0,0,On-Time,Medium,Off-Peak
ORD000222,CUST1828,JioMart,44:29.5,41,Dairy,743,"Horrible experience, never ordering again.",1,Yes,Yes,44,1,1,Slow,High,Off-Peak
ORD000223,CUST9856,Swiggy Instamart,22:29.5,28,Dairy,560,"Easy to order, loved it!",5,No,No,22,0,0,On-Time,High,Evening
ORD000224,CUST1241,Swiggy Instamart,49:29.5,26,Beverages,219,Quick and reliable!,5,No,No,49,0,0,On-Time,Medium,Off-Peak
ORD000225,CUST2528,Blinkit,36:29.5,19,Snacks,313,"Not fresh, disappointed.",2,No,Yes,36,0,1,Express,Medium,Off-Peak
ORD000226,CUST4872,Swiggy Instamart,29:29.5,26,Dairy,121,"Horrible experience, never ordering again.",1,No,Yes,29,0,1,On-Time,Low,Off-Peak
ORD000227,CUST3724,Swiggy Instamart,22:29.5,35,Snacks,76,"Easy to order, loved it!",5,No,No,22,0,0,On-Time,Low,Evening
ORD000228,CUST7658,JioMart,29:29.5,28,Personal Care,274,Very satisfied with the service.,5,No,No,29,0,0,On-Time,Medium,Off-Peak
ORD000229,CUST8956,JioMart,58:29.5,28,Dairy,322,"Very late delivery, not happy.",2,No,Yes,58,0,1,On-Time,Medium,Off-Peak
ORD000230,CUST8886,JioMart,39:29.5,41,Dairy,256,Excellent experience!,5,Yes,No,39,1,0,Slow,Medium,Off-Peak
ORD000231,CUST4502,JioMart,03:29.5,22,Personal Care,1384,"Fast delivery, great service!",5,No,No,3,0,0,On-Time,Premium,Off-Peak
ORD000232,CUST7570,Blinkit,45:29.5,34,Beverages,396,Good quality products.,4,No,No,45,0,0,On-Time,Medium,Off-Peak
ORD000233,CUST1960,JioMart,44:29.5,28,Grocery,1059,"Very late delivery, not happy.",2,No,Yes,44,0,1,On-Time,Premium,Off-Peak
ORD000234,CUST3697,Swiggy Instamart,39:29.5,46,Dairy,408,Very satisfied with the service.,5,Yes,No,39,1,0,Slow,Medium,Off-Peak
ORD000235,CUST7209,Blinkit,24:29.5,38,Snacks,391,Items missing from order.,2,No,Yes,24,0,1,Slow,Medium,Off-Peak
ORD000236,CUST1035,Swiggy Instamart,37:29.5,43,Grocery,897,"Easy to order, loved it!",5,Yes,No,37,1,0,Slow,High,Off-Peak
ORD000237,CUST7396,Swiggy Instamart,22:29.5,36,Dairy,187,"Horrible experience, never ordering again.",1,No,Yes,22,0,1,Slow,Low,Evening
ORD000238,CUST5345,Swiggy Instamart,00:29.5,25,Fruits & Vegetables,83,"Very late delivery, not happy.",2,No,Yes,0,0,1,On-Time,Low,Off-Peak
ORD000239,CUST8454,JioMart,21:29.5,44,Beverages,943,Excellent experience!,5,Yes,No,21,1,0,Slow,High,Evening
ORD000240,CUST5673,JioMart,03:29.5,33,Dairy,412,Delivery person was rude.,2,No,Yes,3,0,1,On-Time,Medium,Off-Peak
ORD000241,CUST7930,Blinkit,41:29.5,32,Beverages,332,Very satisfied with the service.,5,No,No,41,0,0,On-Time,Medium,Off-Peak
ORD000242,CUST8973,Blinkit,42:29.5,22,Grocery,1219,Quick and reliable!,5,No,No,42,0,0,On-Time,Premium,Off-Peak
ORD000243,CUST3536,JioMart,08:29.5,37,Beverages,581,Packaging could be better.,3,No,No,8,0,0,Slow,High,Morning
ORD000244,CUST4111,Swiggy Instamart,03:29.5,25,Fruits & Vegetables,85,"Not fresh, disappointed.",2,No,Yes,3,0,1,On-Time,Low,Off-Peak
ORD000245,CUST5861,Blinkit,09:29.5,24,Snacks,426,Very satisfied with the service.,5,No,No,9,0,0,On-Time,Medium,Morning
ORD000246,CUST4566,JioMart,54:29.5,32,Snacks,90,Packaging could be better.,3,No,No,54,0,0,On-Time,Low,Off-Peak
ORD000247,CUST1958,JioMart,47:29.5,23,Snacks,443,"Very late delivery, not happy.",2,No,Yes,47,0,1,On-Time,Medium,Off-Peak
ORD000248,CUST9883,JioMart,09:29.5,22,Grocery,431,"Fast delivery, great service!",5,No,No,9,0,0,On-Time,Medium,Morning
ORD000249,CUST1998,Swiggy Instamart,44:29.5,20,Fruits & Vegetables,496,Very satisfied with the service.,5,No,No,44,0,0,Express,Medium,Off-Peak
ORD000250,CUST6138,JioMart,23:29.5,40,Personal Care,1178,Quick and reliable!,5,No,No,23,0,0,Slow,Premium,Off-Peak
ORD000251,CUST1936,JioMart,51:29.5,44,Personal Care,1639,"Horrible experience, never ordering again.",1,Yes,Yes,51,1,1,Slow,Premium,Off-Peak
ORD000252,CUST1821,JioMart,46:29.5,49,Grocery,664,"Very late delivery, not happy.",2,Yes,Yes,46,1,1,Slow,High,Off-Peak
ORD000253,CUST8811,JioMart,27:29.5,39,Dairy,352,"Easy to order, loved it!",5,No,No,27,0,0,Slow,Medium,Off-Peak
ORD000254,CUST9238,Blinkit,20:29.5,6,Beverages,404,Good quality products.,4,No,No,20,0,0,Express,Medium,Evening
ORD000255,CUST9701,Blinkit,49:29.5,33,Grocery,1471,"Very late delivery, not happy.",2,No,Yes,49,0,1,On-Time,Premium,Off-Peak
ORD000256,CUST3579,JioMart,14:29.5,27,Dairy,738,"Horrible experience, never ordering again.",1,No,Yes,14,0,1,On-Time,High,Lunch
ORD000257,CUST1931,Swiggy Instamart,13:29.5,53,Dairy,626,"Easy to order, loved it!",5,Yes,No,13,1,0,Very Late,High,Lunch
ORD000258,CUST9320,Blinkit,28:29.5,33,Dairy,627,Quick and reliable!,5,No,No,28,0,0,On-Time,High,Off-Peak
ORD000259,CUST2312,JioMart,34:29.5,21,Fruits & Vegetables,72,"Very late delivery, not happy.",2,No,Yes,34,0,1,On-Time,Low,Off-Peak
ORD000260,CUST4044,Blinkit,08:29.5,22,Fruits & Vegetables,402,Quick and reliable!,5,No,No,8,0,0,On-Time,Medium,Morning
ORD000261,CUST2122,Blinkit,34:29.5,12,Beverages,882,Packaging could be better.,3,No,No,34,0,0,Express,High,Off-Peak
ORD000262,CUST2113,Swiggy Instamart,01:29.5,29,Grocery,683,Very satisfied with the service.,5,No,No,1,0,0,On-Time,High,Off-Peak
ORD000263,CUST4853,JioMart,07:29.5,14,Dairy,299,Packaging could be better.,3,No,No,7,0,0,Express,Medium,Morning
ORD000264,CUST7615,JioMart,11:29.5,9,Personal Care,878,Items missing from order.,2,No,Yes,11,0,1,Express,High,Off-Peak
ORD000265,CUST2964,Swiggy Instamart,54:29.5,20,Snacks,81,"Very late delivery, not happy.",2,No,Yes,54,0,1,Express,Low,Off-Peak
ORD000266,CUST5033,Swiggy Instamart,43:29.5,19,Grocery,357,"Not fresh, disappointed.",2,No,Yes,43,0,1,Express,Medium,Off-Peak
ORD000267,CUST1651,JioMart,51:29.5,30,Snacks,351,Excellent experience!,5,No,No,51,0,0,On-Time,Medium,Off-Peak
ORD000268,CUST2343,JioMart,01:29.5,33,Grocery,535,Items missing from order.,2,No,Yes,1,0,1,On-Time,High,Off-Peak
ORD000269,CUST7868,Swiggy Instamart,53:29.5,30,Grocery,808,"Very late delivery, not happy.",2,No,Yes,53,0,1,On-Time,High,Off-Peak
ORD000270,CUST9565,Blinkit,21:29.5,28,Snacks,400,"Not fresh, disappointed.",2,No,Yes,21,0,1,On-Time,Medium,Evening
ORD000271,CUST6183,Blinkit,57:29.5,33,Dairy,341,Very satisfied with the service.,5,No,No,57,0,0,On-Time,Medium,Off-Peak
ORD000272,CUST5272,Swiggy Instamart,11:29.5,41,Beverages,644,"Easy to order, loved it!",5,Yes,No,11,1,0,Slow,High,Off-Peak
ORD000273,CUST4346,Blinkit,28:29.5,20,Fruits & Vegetables,439,Wrong item delivered.,1,No,Yes,28,0,1,Express,Medium,Off-Peak
ORD000274,CUST6147,Swiggy Instamart,35:29.5,33,Grocery,1418,Very satisfied with the service.,5,No,No,35,0,0,On-Time,Premium,Off-Peak
ORD000275,CUST4910,Blinkit,59:29.5,30,Snacks,141,Packaging could be better.,3,No,No,59,0,0,On-Time,Low,Off-Peak
ORD000276,CUST5351,Blinkit,58:29.5,34,Personal Care,1534,Good quality products.,4,No,No,58,0,0,On-Time,Premium,Off-Peak
ORD000277,CUST7484,JioMart,54:29.5,28,Beverages,891,Wrong item delivered.,1,No,Yes,54,0,1,On-Time,High,Off-Peak
ORD000278,CUST3144,JioMart,30:29.5,21,Beverages,665,Quick and reliable!,5,No,No,30,0,0,On-Time,High,Off-Peak
ORD000279,CUST5915,Blinkit,50:29.5,28,Personal Care,254,Delivery person was rude.,2,No,Yes,50,0,1,On-Time,Medium,Off-Peak
ORD000280,CUST8491,Blinkit,12:29.5,22,Fruits & Vegetables,86,"Easy to order, loved it!",5,No,No,12,0,0,On-Time,Low,Lunch
ORD000281,CUST6180,JioMart,55:29.5,20,Grocery,615,Very satisfied with the service.,5,No,No,55,0,0,Express,High,Off-Peak
ORD000282,CUST2188,JioMart,40:29.5,41,Dairy,314,"Easy to order, loved it!",5,Yes,No,40,1,0,Slow,Medium,Off-Peak
ORD000283,CUST1152,JioMart,11:29.5,31,Personal Care,1910,Delivery person was rude.,2,No,Yes,11,0,1,On-Time,Premium,Off-Peak
ORD000284,CUST8508,Swiggy Instamart,05:29.5,10,Fruits & Vegetables,260,"Horrible experience, never ordering again.",1,No,Yes,5,0,1,Express,Medium,Off-Peak
ORD000285,CUST2638,Blinkit,55:29.5,5,Grocery,505,"Fast delivery, great service!",5,No,No,55,0,0,Express,High,Off-Peak
ORD000286,CUST2200,JioMart,15:29.5,28,Personal Care,446,Packaging could be better.,3,No,No,15,0,0,On-Time,Medium,Off-Peak
ORD000287,CUST9808,Blinkit,15:29.5,23,Grocery,1474,"Horrible experience, never ordering again.",1,No,Yes,15,0,1,On-Time,Premium,Off-Peak
ORD000288,CUST4492,Swiggy Instamart,03:29.5,30,Snacks,126,Wrong item delivered.,1,No,Yes,3,0,1,On-Time,Low,Off-Peak
ORD000289,CUST9288,Swiggy Instamart,48:29.5,32,Dairy,258,"Horrible experience, never ordering again.",1,No,Yes,48,0,1,On-Time,Medium,Off-Peak
ORD000290,CUST5345,JioMart,58:29.5,29,Dairy,594,Very satisfied with the service.,5,No,No,58,0,0,On-Time,High,Off-Peak
ORD000291,CUST3170,Swiggy Instamart,34:29.5,22,Beverages,477,Good quality products.,4,No,No,34,0,0,On-Time,Medium,Off-Peak
ORD000292,CUST6718,Blinkit,38:29.5,39,Grocery,206,"Easy to order, loved it!",5,No,No,38,0,0,Slow,Medium,Off-Peak
ORD000293,CUST2127,JioMart,50:29.5,18,Snacks,264,Wrong item delivered.,1,No,Yes,50,0,1,Express,Medium,Off-Peak
ORD000294,CUST5002,Blinkit,12:29.5,42,Dairy,564,Items missing from order.,2,Yes,Yes,12,1,1,Slow,High,Lunch
ORD000295,CUST7054,Blinkit,25:29.5,35,Dairy,563,"Easy to order, loved it!",5,No,No,25,0,0,On-Time,High,Off-Peak
ORD000296,CUST5669,Swiggy Instamart,10:29.5,23,Fruits & Vegetables,558,Items missing from order.,2,No,Yes,10,0,1,On-Time,High,Morning
ORD000297,CUST3584,Swiggy Instamart,11:29.5,34,Fruits & Vegetables,219,Very satisfied with the service.,5,No,No,11,0,0,On-Time,Medium,Off-Peak
ORD000298,CUST8179,Swiggy Instamart,05:29.5,26,Beverages,969,"Very late delivery, not happy.",2,No,Yes,5,0,1,On-Time,High,Off-Peak
ORD000299,CUST9900,Swiggy Instamart,22:29.5,43,Dairy,398,Excellent experience!,5,Yes,No,22,1,0,Slow,Medium,Evening
ORD000300,CUST5956,Swiggy Instamart,15:29.5,23,Snacks,265,"Not fresh, disappointed.",2,No,Yes,15,0,1,On-Time,Medium,Off-Peak
ORD000301,CUST9666,JioMart,17:29.5,38,Dairy,613,Good quality products.,4,No,No,17,0,0,Slow,High,Off-Peak
ORD000302,CUST1128,Blinkit,59:29.5,17,Grocery,358,Quick and reliable!,5,No,No,59,0,0,Express,Medium,Off-Peak
ORD000303,CUST5905,Blinkit,55:29.5,33,Snacks,491,Delivery person was rude.,2,No,Yes,55,0,1,On-Time,Medium,Off-Peak
ORD000304,CUST2697,Blinkit,44:29.5,32,Snacks,317,Items missing from order.,2,No,Yes,44,0,1,On-Time,Medium,Off-Peak
ORD000305,CUST3200,Blinkit,03:29.5,36,Personal Care,1864,Very satisfied with the service.,5,No,No,3,0,0,Slow,Premium,Off-Peak
ORD000306,CUST5333,Swiggy Instamart,48:29.5,34,Personal Care,1194,Delivery person was rude.,2,No,Yes,48,0,1,On-Time,Premium,Off-Peak
ORD000307,CUST2891,Blinkit,31:29.5,26,Fruits & Vegetables,632,"Horrible experience, never ordering again.",1,No,Yes,31,0,1,On-Time,High,Off-Peak
ORD000308,CUST2753,JioMart,04:29.5,10,Fruits & Vegetables,390,Excellent experience!,5,No,No,4,0,0,Express,Medium,Off-Peak
ORD000309,CUST3546,JioMart,36:29.5,16,Dairy,175,"Very late delivery, not happy.",2,No,Yes,36,0,1,Express,Low,Off-Peak
ORD000310,CUST5462,Blinkit,50:29.5,9,Snacks,88,Delivery person was rude.,2,No,Yes,50,0,1,Express,Low,Off-Peak
ORD000311,CUST5616,Blinkit,17:29.5,27,Beverages,689,"Horrible experience, never ordering again.",1,No,Yes,17,0,1,On-Time,High,Off-Peak
ORD000312,CUST4450,JioMart,38:29.5,41,Beverages,672,Items missing from order.,2,Yes,Yes,38,1,1,Slow,High,Off-Peak
ORD000313,CUST6617,JioMart,30:29.5,22,Snacks,297,"Horrible experience, never ordering again.",1,No,Yes,30,0,1,On-Time,Medium,Off-Peak
ORD000314,CUST4335,Swiggy Instamart,53:29.5,26,Snacks,416,Packaging could be better.,3,No,No,53,0,0,On-Time,Medium,Off-Peak
ORD000315,CUST5325,JioMart,31:29.5,24,Beverages,433,Good quality products.,4,No,No,31,0,0,On-Time,Medium,Off-Peak
ORD000316,CUST9280,Swiggy Instamart,33:29.5,32,Snacks,125,"Fast delivery, great service!",5,No,No,33,0,0,On-Time,Low,Off-Peak
ORD000317,CUST9004,Swiggy Instamart,27:29.5,31,Snacks,257,Excellent experience!,5,No,No,27,0,0,On-Time,Medium,Off-Peak
ORD000318,CUST5114,Swiggy Instamart,41:29.5,25,Dairy,496,Packaging could be better.,3,No,No,41,0,0,On-Time,Medium,Off-Peak
ORD000319,CUST1832,Swiggy Instamart,21:29.5,20,Snacks,460,Quick and reliable!,5,No,No,21,0,0,Express,Medium,Evening
ORD000320,CUST2512,Swiggy Instamart,06:29.5,36,Beverages,382,Packaging could be better.,3,No,No,6,0,0,Slow,Medium,Off-Peak
ORD000321,CUST7939,Blinkit,09:29.5,40,Beverages,739,Delivery person was rude.,2,No,Yes,9,0,1,Slow,High,Morning
ORD000322,CUST5533,JioMart,07:29.5,38,Beverages,825,Items missing from order.,2,No,Yes,7,0,1,Slow,High,Morning
ORD000323,CUST1722,Swiggy Instamart,40:29.5,18,Grocery,826,Items missing from order.,2,No,Yes,40,0,1,Express,High,Off-Peak
ORD000324,CUST1058,JioMart,58:29.5,7,Beverages,548,"Easy to order, loved it!",5,No,No,58,0,0,Express,High,Off-Peak
ORD000325,CUST6464,JioMart,21:29.5,27,Personal Care,1586,"Horrible experience, never ordering again.",1,No,Yes,21,0,1,On-Time,Premium,Evening
ORD000326,CUST3143,Swiggy Instamart,51:29.5,43,Dairy,138,Good quality products.,4,Yes,No,51,1,0,Slow,Low,Off-Peak
ORD000327,CUST5291,Blinkit,01:29.5,10,Personal Care,551,Packaging could be better.,3,No,No,1,0,0,Express,High,Off-Peak
ORD000328,CUST3647,Swiggy Instamart,47:29.5,25,Dairy,209,"Horrible experience, never ordering again.",1,No,Yes,47,0,1,On-Time,Medium,Off-Peak
ORD000329,CUST8239,Blinkit,04:29.5,46,Personal Care,587,"Easy to order, loved it!",5,Yes,No,4,1,0,Slow,High,Off-Peak
ORD000330,CUST8007,JioMart,07:29.5,39,Dairy,157,Excellent experience!,5,No,No,7,0,0,Slow,Low,Morning
ORD000331,CUST1158,Blinkit,21:29.5,32,Dairy,210,"Easy to order, loved it!",5,No,No,21,0,0,On-Time,Medium,Evening
ORD000332,CUST2832,Blinkit,01:29.5,18,Dairy,406,"Easy to order, loved it!",5,No,No,1,0,0,Express,Medium,Off-Peak
ORD000333,CUST2232,Blinkit,43:29.5,44,Grocery,1117,"Easy to order, loved it!",5,Yes,No,43,1,0,Slow,Premium,Off-Peak
ORD000334,CUST3442,JioMart,03:29.5,28,Fruits & Vegetables,83,Packaging could be better.,3,No,No,3,0,0,On-Time,Low,Off-Peak
ORD000335,CUST9938,JioMart,30:29.5,7,Personal Care,1299,Quick and reliable!,5,No,No,30,0,0,Express,Premium,Off-Peak
ORD000336,CUST1590,Blinkit,47:29.5,44,Beverages,932,Very satisfied with the service.,5,Yes,No,47,1,0,Slow,High,Off-Peak
ORD000337,CUST7049,Blinkit,19:29.5,19,Snacks,173,"Very late delivery, not happy.",2,No,Yes,19,0,1,Express,Low,Evening
ORD000338,CUST3426,Swiggy Instamart,04:29.5,61,Fruits & Vegetables,95,"Easy to order, loved it!",5,Yes,No,4,1,0,Very Late,Low,Off-Peak
ORD000339,CUST8041,Blinkit,37:29.5,28,Snacks,165,"Not fresh, disappointed.",2,No,Yes,37,0,1,On-Time,Low,Off-Peak
ORD000340,CUST3088,Swiggy Instamart,55:29.5,34,Dairy,619,"Very late delivery, not happy.",2,No,Yes,55,0,1,On-Time,High,Off-Peak
ORD000341,CUST1685,Blinkit,11:29.5,30,Dairy,317,Packaging could be better.,3,No,No,11,0,0,On-Time,Medium,Off-Peak
ORD000342,CUST6050,Swiggy Instamart,51:29.5,27,Personal Care,1314,"Not fresh, disappointed.",2,No,Yes,51,0,1,On-Time,Premium,Off-Peak
ORD000343,CUST6974,JioMart,24:29.5,37,Dairy,338,Very satisfied with the service.,5,No,No,24,0,0,Slow,Medium,Off-Peak
ORD000344,CUST1653,Blinkit,36:29.5,32,Beverages,498,Items missing from order.,2,No,Yes,36,0,1,On-Time,Medium,Off-Peak
ORD000345,CUST6862,Blinkit,21:29.5,30,Fruits & Vegetables,89,Wrong item delivered.,1,No,Yes,21,0,1,On-Time,Low,Evening
ORD000346,CUST4441,Blinkit,33:29.5,19,Snacks,419,Very satisfied with the service.,5,No,No,33,0,0,Express,Medium,Off-Peak
ORD000347,CUST5088,Blinkit,53:29.5,28,Personal Care,978,Wrong item delivered.,1,No,Yes,53,0,1,On-Time,High,Off-Peak
ORD000348,CUST2684,Swiggy Instamart,30:29.5,18,Personal Care,775,"Fast delivery, great service!",5,No,No,30,0,0,Express,High,Off-Peak
ORD000349,CUST6794,Blinkit,13:29.5,34,Beverages,377,"Easy to order, loved it!",5,No,No,13,0,0,On-Time,Medium,Lunch
ORD000350,CUST7658,JioMart,14:29.5,33,Personal Care,213,Delivery person was rude.,2,No,Yes,14,0,1,On-Time,Medium,Lunch
ORD000351,CUST3532,JioMart,03:29.5,31,Grocery,1063,"Not fresh, disappointed.",2,No,Yes,3,0,1,On-Time,Premium,Off-Peak
ORD000352,CUST4878,Blinkit,01:29.5,42,Personal Care,1038,Packaging could be better.,3,Yes,No,1,1,0,Slow,Premium,Off-Peak
ORD000353,CUST3662,JioMart,18:29.5,38,Grocery,1457,Quick and reliable!,5,No,No,18,0,0,Slow,Premium,Evening
ORD000354,CUST3900,Blinkit,34:29.5,50,Snacks,209,Packaging could be better.,3,Yes,No,34,1,0,Slow,Medium,Off-Peak
ORD000355,CUST7755,Blinkit,29:29.5,39,Grocery,1468,Very satisfied with the service.,5,No,No,29,0,0,Slow,Premium,Off-Peak
ORD000356,CUST1406,JioMart,54:29.5,31,Personal Care,1446,Excellent experience!,5,No,No,54,0,0,On-Time,Premium,Off-Peak
ORD000357,CUST3938,Blinkit,57:29.5,27,Dairy,210,Items missing from order.,2,No,Yes,57,0,1,On-Time,Medium,Off-Peak
ORD000358,CUST6442,JioMart,42:29.5,15,Fruits & Vegetables,517,"Fast delivery, great service!",5,No,No,42,0,0,Express,High,Off-Peak
ORD000359,CUST7745,Swiggy Instamart,36:29.5,43,Beverages,275,Good quality products.,4,Yes,No,36,1,0,Slow,Medium,Off-Peak
ORD000360,CUST5065,Blinkit,11:29.5,35,Grocery,1449,"Very late delivery, not happy.",2,No,Yes,11,0,1,On-Time,Premium,Off-Peak
ORD000361,CUST5371,Swiggy Instamart,57:29.5,25,Snacks,408,Items missing from order.,2,No,Yes,57,0,1,On-Time,Medium,Off-Peak
ORD000362,CUST3608,JioMart,04:29.5,33,Fruits & Vegetables,591,Delivery person was rude.,2,No,Yes,4,0,1,On-Time,High,Off-Peak
ORD000363,CUST2771,Swiggy Instamart,44:29.5,31,Fruits & Vegetables,584,"Very late delivery, not happy.",2,No,Yes,44,0,1,On-Time,High,Off-Peak
ORD000364,CUST7267,Swiggy Instamart,24:29.5,29,Personal Care,1131,Very satisfied with the service.,5,No,No,24,0,0,On-Time,Premium,Off-Peak
ORD000365,CUST1634,JioMart,56:29.5,39,Snacks,238,Excellent experience!,5,No,No,56,0,0,Slow,Medium,Off-Peak
ORD000366,CUST8711,Swiggy Instamart,19:29.5,14,Snacks,62,Items missing from order.,2,No,Yes,19,0,1,Express,Low,Evening
ORD000367,CUST4644,Swiggy Instamart,51:29.5,38,Grocery,1334,"Not fresh, disappointed.",2,No,Yes,51,0,1,Slow,Premium,Off-Peak
ORD000368,CUST4269,JioMart,07:29.5,43,Snacks,216,Good quality products.,4,Yes,No,7,1,0,Slow,Medium,Morning
ORD000369,CUST8541,Swiggy Instamart,09:29.5,18,Dairy,641,Very satisfied with the service.,5,No,No,9,0,0,Express,High,Morning
